@timestamp,auth_token_hash,method,path,path_normalized,remote_ip,request_id,response_size,response_time_ms,sampling_flag,status,upstream,user_agent,user_id_hash,user_role,waf_action,waf_rule_id,label
2026-03-07T23:57:21+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,GET,/api/cart/,/api/cart,172.20.0.10,dcd1b8aedf34407c0ca36acdf96a0aab,69,202.0,0,200,172.20.0.14:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-07T23:57:23+00:00,(empty),GET,/api/products/1,/api/products/{id},172.20.0.10,83f15e4d5e5db50a591e8534ee944dd7,156,55.0,0,200,172.20.0.11:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-07T23:57:23+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,GET,/api/cart/,/api/cart,172.20.0.10,e2c0e545c68eda076a5cc9f59dd18de7,69,21.0,0,200,172.20.0.14:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-07T23:57:31+00:00,(empty),GET,/api/products/1,/api/products/{id},172.20.0.10,fa77765a75eee1855f7177f463ea0cfd,156,10.0,0,200,172.20.0.11:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-07T23:57:31+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,GET,/api/cart/,/api/cart,172.20.0.10,842fa1610912c1c5ddfcfd48067c0039,69,9.0,0,200,172.20.0.14:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-07T23:57:32+00:00,(empty),GET,/api/inventory/1,/api/inventory/{id},172.20.0.10,1ed346523c164d97e18e653fe66b2c1c,30,527.0,0,200,172.20.0.9:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-07T23:57:32+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,DELETE,/api/cart/,/api/cart,172.20.0.10,9d0fdb6bd0611b210082cfb2313b70c1,25,43.0,0,200,172.20.0.14:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-07T23:57:32+00:00,(empty),POST,/api/inventory/update,/api/inventory/update,172.20.0.10,0309cfd434fc90044cb28e1110fbe443,30,387.0,0,200,172.20.0.9:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-07T23:57:32+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,POST,/api/orders/,/api/orders,172.20.0.10,9cc5237df7a7a3221e94ea90d2d8a5c4,277,1963.0,0,200,172.20.0.16:8005,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T00:01:20+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,GET,/api/cart/,/api/cart,172.20.0.10,fe6ade8cc472f30e73585fa5297ae759,40,507.0,0,200,172.20.0.11:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T00:01:23+00:00,(empty),GET,/api/products/,/api/products,172.20.0.10,856d9c84f6546eeb8311e074f9683c90,3328,167.0,0,200,172.20.0.14:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T00:01:24+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,POST,/api/cart/,/api/cart,172.20.0.10,b4cdb55eb40a1b78e66ac7ea33118109,69,22.0,0,200,172.20.0.11:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T00:01:27+00:00,(empty),GET,/api/products/1,/api/products/{id},172.20.0.10,b2546a3f17dadd2733eb10018c391a23,156,21.0,0,200,172.20.0.14:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T00:01:27+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,GET,/api/cart/,/api/cart,172.20.0.10,cce56919cf01b042cc8ca0ffef2661bf,69,13.0,0,200,172.20.0.11:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T00:01:29+00:00,(empty),GET,/api/products/1,/api/products/{id},172.20.0.10,f91aed0993e4b2d4cbcd224a657616c6,156,12.0,0,200,172.20.0.14:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T00:01:29+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,GET,/api/cart/,/api/cart,172.20.0.10,65c52d887a7c66eff05704030da4fb60,69,9.0,0,200,172.20.0.11:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T00:01:59+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,GET,/api/cart/,/api/cart,172.20.0.10,c0145d414a9016246519d451763555e4,69,181.0,0,200,172.20.0.11:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T00:02:00+00:00,(empty),GET,/api/products/1,/api/products/{id},172.20.0.10,dc0582750de15fb694ccdcf76a80f6c8,156,334.0,0,200,172.20.0.14:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T00:02:00+00:00,(empty),GET,/api/inventory/1,/api/inventory/{id},172.20.0.10,e382f93c2005c1efc0ef2e39bb15bf83,30,326.0,0,200,172.20.0.9:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T00:02:01+00:00,(empty),POST,/api/inventory/update,/api/inventory/update,172.20.0.10,53b929420a1d161d573b49dbcae474a9,30,203.0,0,200,172.20.0.9:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T00:02:01+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,POST,/api/orders/,/api/orders,172.20.0.10,9e48d3368bd8da8d0ad8cca9a16bf6da,277,2232.0,0,200,172.20.0.16:8005,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T00:02:01+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,DELETE,/api/cart/,/api/cart,172.20.0.10,ab051ed43a8e60fa5964c5d3d0ccdcc0,25,44.0,0,200,172.20.0.11:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T00:04:58+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,GET,/api/cart/,/api/cart,172.20.0.10,cbed9ebd75c721143bf931b733369d3d,40,1065.0,0,200,172.20.0.9:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T00:05:08+00:00,(empty),GET,/api/products/search?q=s&category=&brand=&min_price=0&max_price=999999999&page=1&page_size=20,/api/products/search,172.20.0.10,dc7190c8cddbe7ee2b34464c4d437327,2230,1085.0,0,200,172.20.0.14:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T00:05:09+00:00,(empty),GET,/api/products/,/api/products,172.20.0.10,812ba04b3df236d0e17fb3fa21367a24,3328,173.0,0,200,172.20.0.14:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T00:05:11+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,POST,/api/cart/,/api/cart,172.20.0.10,df0a99d31f3262d6abe882481853fa21,69,123.0,0,200,172.20.0.9:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T00:05:13+00:00,(empty),GET,/api/products/1,/api/products/{id},172.20.0.10,9d50ec4651ad827314a423a9f172d576,156,32.0,0,200,172.20.0.14:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T00:05:13+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,GET,/api/cart/,/api/cart,172.20.0.10,2c58e4ccf7661413a7971a33051eb050,69,55.0,0,200,172.20.0.9:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T00:05:15+00:00,(empty),GET,/api/products/1,/api/products/{id},172.20.0.10,e1db68102bb196214eb3142cd392620f,156,30.0,0,200,172.20.0.14:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T00:05:15+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,GET,/api/cart/,/api/cart,172.20.0.10,1c3b79f5031c1e8f3a100cc2bc2a17e4,69,13.0,0,200,172.20.0.9:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T00:06:01+00:00,(empty),GET,/api/products/1,/api/products/{id},172.20.0.10,5dab14d7bad8294864b361c047c0de32,156,690.0,0,200,172.20.0.14:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T00:06:01+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,GET,/api/cart/,/api/cart,172.20.0.10,4984f4b418aa91c2327b4c45f52c8a36,69,382.0,0,200,172.20.0.9:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T00:06:03+00:00,(empty),GET,/api/inventory/1,/api/inventory/{id},172.20.0.10,8525b89d3b3dd1c3f59d1173cea4b80d,30,1443.0,0,200,172.20.0.15:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T00:06:04+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,DELETE,/api/cart/,/api/cart,172.20.0.10,d11514fcc828860817b7f008ff2ddabd,25,47.0,0,200,172.20.0.9:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T00:06:04+00:00,(empty),POST,/api/inventory/update,/api/inventory/update,172.20.0.10,28c4e286f3e80c7f3fe5d439de2bc22d,30,161.0,0,200,172.20.0.15:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T00:06:04+00:00,54eb425aaa376bb00a99f9e68dc45c6c1bb5f95fd29603f80715dce4aa6a0aa7,POST,/api/orders/,/api/orders,172.20.0.10,aa7f8cbfe421d06c9eafcd1838cfb00d,277,5588.0,0,200,172.20.0.16:8005,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,(empty),(empty),0
2026-03-08T09:17:34+00:00,(empty),GET,/api/cart/,/api/cart,172.20.0.10,ac2ad6f8729f1dbf06397f4c1c35b374,43,623.0,0,401,172.20.0.11:8004,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:18:17+00:00,(empty),GET,/api/products/,/api/products,172.20.0.10,f92523749290bbed2126c2fdde72d6ac,3328,639.0,0,200,172.20.0.12:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:18:34+00:00,(empty),POST,/api/cart/,/api/cart,172.20.0.10,5f470a301f1842002ee11919dd1e04c8,43,23.0,0,401,172.20.0.11:8004,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:18:38+00:00,(empty),POST,/api/cart/,/api/cart,172.20.0.10,ec0dad68416b0082f2eecec423ad73f6,43,6.0,0,401,172.20.0.11:8004,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:18:45+00:00,(empty),GET,/api/cart/,/api/cart,172.20.0.10,f017e5219e63013ac6bd2a7bdefaa6e0,43,7.0,0,401,172.20.0.11:8004,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:18:48+00:00,(empty),GET,/api/products/,/api/products,172.20.0.10,0bcdf5d222a446027f3f739af139b432,3328,13.0,0,200,172.20.0.12:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:18:50+00:00,(empty),POST,/api/cart/,/api/cart,172.20.0.10,de2fb35d021003e43c30c5e855070dc3,43,16.0,0,401,172.20.0.11:8004,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:18:52+00:00,(empty),POST,/api/cart/,/api/cart,172.20.0.10,c450d466cf2cd442a961bcedae90ef7c,43,6.0,0,401,172.20.0.11:8004,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:18:54+00:00,(empty),POST,/api/cart/,/api/cart,172.20.0.10,d92cd67464a767ae0d3faf4432200342,43,5.0,0,401,172.20.0.11:8004,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:26+00:00,(empty),GET,/api/users/by-email/admin1@test.com,/api/users/by-email/{email},172.20.0.10,a08e34d30f0b643bfdd965d7a3d3dae5,147,426.0,0,200,172.20.0.13:8000,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:27+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,44517537ad33115c665e621e1529c2da,374,964.0,0,200,172.20.0.15:8001,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/16,/api/inventory/{id},172.20.0.10,2223241e08bfa2708f0dcccc89c46148,31,6.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/17,/api/inventory/{id},172.20.0.10,f01971e7bb6421390b25997df9253578,31,4.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/products/,/api/products,172.20.0.10,d2bcd6180872961b2ed350abc8a34cf7,3328,9.0,0,200,172.20.0.12:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/1,/api/inventory/{id},172.20.0.10,3ca9ff2919875008521182410a4f2371,30,334.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/3,/api/inventory/{id},172.20.0.10,b3e6d369add60c99aa7ed9038da798fe,30,9.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/4,/api/inventory/{id},172.20.0.10,f62c121f2c0484f15db4eced45bb91a5,30,6.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/5,/api/inventory/{id},172.20.0.10,7d39b1f14f0a1e968dfa6a2fa6572c21,30,6.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/6,/api/inventory/{id},172.20.0.10,87b5afe71b6c0344555ccc5c7b8f3210,30,6.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/15,/api/inventory/{id},172.20.0.10,84451657793e33f29a94cb74d3351901,31,7.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/8,/api/inventory/{id},172.20.0.10,0983119c672f58a5a2f97c2c691efd1e,30,5.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/7,/api/inventory/{id},172.20.0.10,47619b493969e041a8ef460a9a0013b3,30,6.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/14,/api/inventory/{id},172.20.0.10,a251c66735980e890074c017b80b58d7,31,4.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/13,/api/inventory/{id},172.20.0.10,671b242436858fbf99dee2ee130f24ef,31,5.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/12,/api/inventory/{id},172.20.0.10,8e21a7b9db11cfb4b9a5de15b76adcd4,31,5.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/2,/api/inventory/{id},172.20.0.10,f0bdff977638a0bedc56ee165cdf8f36,30,8.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/10,/api/inventory/{id},172.20.0.10,886c5d969d2e5070017e4d5ac12e5790,31,5.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/9,/api/inventory/{id},172.20.0.10,ec7a187e0483fe13d86a1fabe56275b4,30,6.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:30+00:00,(empty),GET,/api/inventory/11,/api/inventory/{id},172.20.0.10,c6cc9ba5c38b15cdd2f5eab70834a607,31,4.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:31+00:00,(empty),GET,/api/inventory/18,/api/inventory/{id},172.20.0.10,dbdfc2ca757205624146b4bbe2e21dfd,31,5.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:19:31+00:00,(empty),GET,/api/inventory/19,/api/inventory/{id},172.20.0.10,2db57a5808c607ef6b350f55bd461244,31,4.0,0,200,172.20.0.14:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:54+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,22e0695652a482c860b9b372c8477e65,374,1154.0,0,200,172.20.0.15:8001,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:54+00:00,(empty),GET,/api/users/by-email/admin1@test.com,/api/users/by-email/{email},172.20.0.10,b60deafe9c477c41399e55201d162bd0,147,486.0,0,200,172.20.0.9:8000,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:58+00:00,(empty),GET,/api/inventory/4,/api/inventory/{id},172.20.0.10,b08b1cd0a38b50b2d7951a4939cc891d,30,10.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:58+00:00,(empty),GET,/api/products/,/api/products,172.20.0.10,9d3922c5da330cda8a243ad085742b2a,3328,465.0,0,200,172.20.0.12:8002,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:58+00:00,(empty),GET,/api/inventory/1,/api/inventory/{id},172.20.0.10,0cdb847c619a84014a70a38e46556ecc,30,275.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:58+00:00,(empty),GET,/api/inventory/2,/api/inventory/{id},172.20.0.10,f91443776e909034b08c858844b2d867,30,9.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:58+00:00,(empty),GET,/api/inventory/3,/api/inventory/{id},172.20.0.10,40d4ae4692a8d1b0daadd857296d6d1c,30,8.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:58+00:00,(empty),GET,/api/inventory/6,/api/inventory/{id},172.20.0.10,a4b1ee907b4eb83295286f2f280c5af4,30,10.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:58+00:00,(empty),GET,/api/inventory/7,/api/inventory/{id},172.20.0.10,fbaff464fec4d09e3e6a9c8e12838bf5,30,6.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:58+00:00,(empty),GET,/api/inventory/8,/api/inventory/{id},172.20.0.10,3515a360ec36362ff5b334b0ee1c356f,30,7.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:58+00:00,(empty),GET,/api/inventory/9,/api/inventory/{id},172.20.0.10,b97ffc15377bd6a8aaee8c49962f61e2,30,7.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:58+00:00,(empty),GET,/api/inventory/10,/api/inventory/{id},172.20.0.10,74522cc5e752ac309c81bb4d584e28f0,31,13.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:58+00:00,(empty),GET,/api/inventory/11,/api/inventory/{id},172.20.0.10,01cf26d0749550aa6135d4720c208812,31,30.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:58+00:00,(empty),GET,/api/inventory/5,/api/inventory/{id},172.20.0.10,a6d13b44547ac01d26322f9f55a138ef,30,7.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:59+00:00,(empty),GET,/api/inventory/12,/api/inventory/{id},172.20.0.10,7e1e7bd19388a7ea6e751524b3445248,31,13.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:59+00:00,(empty),GET,/api/inventory/14,/api/inventory/{id},172.20.0.10,b1680be63d4c55f11715e16e8ee44e73,31,15.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:59+00:00,(empty),GET,/api/inventory/15,/api/inventory/{id},172.20.0.10,5b4017f8437fd9c3bddcd7bcfef9fdac,31,18.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:59+00:00,(empty),GET,/api/inventory/13,/api/inventory/{id},172.20.0.10,af85dde1cfed4a2af90ecf583e284e7d,31,16.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:59+00:00,(empty),GET,/api/inventory/17,/api/inventory/{id},172.20.0.10,9364917e332800ca268dcb430d44f8b3,31,17.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:59+00:00,(empty),GET,/api/inventory/18,/api/inventory/{id},172.20.0.10,5ba1da63f0c99a211c9a425a61247e90,31,8.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
2026-03-08T09:25:59+00:00,(empty),GET,/api/inventory/19,/api/inventory/{id},172.20.0.10,54e2d63c1a0d7d4a36b39599e35e98c1,31,10.0,0,200,172.20.0.13:8003,python-httpx/0.28.1,(empty),(empty),(empty),(empty),0
